DV01,Vega,Gamma,MarketMove,VaR,ResidualPnL,TradeCount,ReconBreak
67998,53329,11702,0.7538796425047132,215127,13385,873,1
234576,90523,16752,0.5249132928637953,129170,68257,261,0
111420,41871,22202,1.1370285918285363,398510,46783,676,0
171042,19377,13956,1.4830826161329564,501304,13955,922,1
148767,133775,18061,0.1377781991064862,424943,47407,561,0
178755,91047,27300,1.2683690020584562,424711,21100,834,1
211644,58399,9747,1.4571170395593906,396652,99386,388,1
145174,60661,26444,1.285441170045998,141418,60216,770,1
239018,79759,1300,1.3960007641512482,336923,29330,603,0
184619,117564,9318,0.4353700432358796,257462,16534,628,0
102034,85424,17604,0.8866525982694389,440113,27487,457,0
61765,111147,7309,0.846586306638369,148533,16751,990,1
143288,51820,14683,0.3961521782730698,367436,50536,870,1
174827,143186,1743,0.5741281741722212,244241,83257,216,0
138412,98252,4333,1.2036388438219083,439033,54582,652,1
175116,36017,14587,0.22994381077692588,567940,57061,878,1
219422,130264,17461,0.7266070824891256,331588,32681,766,1
156713,50727,3112,0.849802038245015,492792,92917,289,1
70166,59805,25617,1.345149778254622,108980,28069,720,1
173610,89909,2938,1.1451173685153009,134704,18852,492,0
103999,11623,22895,0.7523691464451411,288369,71306,229,0
209000,55103,27759,0.16480680101043832,198079,96955,873,1
204940,33497,24823,0.8246542273870227,294119,33567,909,1
68157,84854,12534,0.9647831926199587,121357,77647,221,1
215615,67263,28500,0.6500189242415925,136653,35317,159,0
168502,47357,5600,0.22445648576483723,186549,58994,144,0
50374,52894,1100,0.8093498828675912,111954,46121,738,1
163156,145911,26139,1.447767901745726,401570,47959,551,0
226132,113140,27749,0.9779498639166303,148068,57414,751,1
129397,64377,21100,0.6703391513971404,343897,91035,133,0
191528,126350,7194,0.10575485830733355,559870,2701,980,1
242255,118875,10745,0.5436505434647585,313020,10024,208,0
156557,149586,7962,0.8547602881805695,149585,12070,754,1
87658,87585,8668,0.6578051382120466,238440,3743,158,0
234015,37756,25032,1.2649192627070167,300420,46446,870,1
218947,90426,1697,0.967815419459295,318710,69909,130,1
85576,11810,21733,0.2668119568692331,452596,70751,188,0
153363,126261,26252,1.2176978275888417,469583,54101,847,1
202127,106884,23021,0.4093430528152572,162112,61112,537,0
217110,60424,15539,1.0345031280272674,542964,63471,948,1
62360,91160,29705,0.7990603526246614,524416,35163,282,0
145413,43184,7071,1.0459433533937676,384608,17628,703,1
167507,82482,29713,1.3074138800308914,398383,32832,367,0
115874,17203,13858,0.9697140282015789,109853,88717,886,1
175589,113881,13756,0.5422405463865226,408079,70133,620,0
169608,45779,15359,1.12489556032603,198830,16067,689,0
210319,131283,19486,1.2941912543619716,413020,79700,127,1
82958,15520,4873,0.8448087207129705,258925,14102,245,0
93478,135915,12590,0.5124507650478239,195648,17088,822,1
147283,106642,9033,0.8929028647788633,299435,96364,594,1
80054,103056,23466,1.3203840934936288,143266,88067,805,1
234277,124093,12330,0.8324516980075608,490117,57582,642,1
119526,142182,25764,0.8711026400012571,549604,72460,293,1
155221,79298,23597,0.2275709735339322,584385,64424,359,0
165410,148077,17206,0.4503245204614128,484382,96258,571,0
187778,46832,26106,1.2175110135459126,292471,10115,114,0
247819,66547,1707,1.0623222304518822,440395,2180,649,0
133439,52841,10197,1.354052471227364,165632,14694,434,0
133456,68791,15348,0.5447329378108136,455970,11041,107,0
95967,99296,8116,0.7697685630286103,110839,74999,167,0
135252,147426,15863,0.7780887036581554,288104,34667,834,1
211565,75119,23563,0.9147348282582671,537485,95284,620,1
58892,110110,5471,1.291550360276224,178929,76472,482,1
121399,112857,6935,0.3337225543455906,168283,98608,777,1
222872,142989,25181,0.7189459016289553,543028,77841,931,1
188099,111346,7319,0.6696932271052468,129201,17152,168,0
224730,59363,9826,0.3308162632774437,378114,10267,148,0
141744,119825,6360,1.0532796572007914,153502,96922,784,1
234937,148405,24032,1.0427293077174027,257755,80136,844,1
53694,10557,19328,1.239456968507769,407575,60986,349,1
157051,136140,12592,0.23607848410596644,425188,83173,292,0
206132,140050,27482,0.4287809483582644,174106,50394,121,0
71940,105765,23255,0.1361924400317571,556268,43246,474,0
115524,117417,6658,0.7690970324374766,327123,51897,538,0
147271,31964,24602,1.3855180256186117,507691,97043,739,1
211920,87812,29720,0.6479266543030405,266968,79084,128,0
121770,36505,27800,0.7778727928569392,229934,5936,350,0
58266,71983,20711,1.4557217442106198,446583,32447,674,0
112892,45798,1940,0.17999980329191906,492594,43286,343,0
224690,129737,24271,1.0921173555343673,388512,64778,272,1
239517,107280,7369,1.437242795690028,314380,61485,475,1
52167,124161,6128,0.699660133835079,302722,88972,598,0
74946,35659,1010,0.8641704036674523,592700,43932,122,0
215488,149752,21309,0.6928030564577032,377261,64828,989,1
68482,32615,10693,0.9934920215951519,536882,51582,973,1
199410,40064,1594,1.2718343714097604,109895,31899,649,0
195449,134211,14702,1.037883194434356,321090,42619,828,1
160158,135654,9155,0.5356705771071285,128389,76844,533,0
192213,16010,22889,0.7565616418528103,589582,26302,133,0
244980,66139,11033,1.1420898481265283,298700,94165,440,1
135337,74327,29834,0.360141603018048,125492,55879,200,0
201824,138818,27029,1.2072876026608714,483598,20150,835,1
154453,134375,28806,0.5846074350658078,468549,97562,233,0
164074,54150,17260,0.8615264033258603,438387,60737,789,1
235659,31923,3822,0.11357740652305726,147923,49003,442,0
180583,142322,10050,1.03474739181515,410267,30639,663,0
116122,19200,19417,1.4552941593006319,110528,91197,837,1
63261,17072,20958,0.4138234504312288,410165,45764,399,0
187755,84272,13324,0.9731574846337194,279793,98958,724,1
112747,143909,5597,1.291448131452426,190645,28906,835,1
240408,70807,10031,0.9111358370816138,292695,21440,896,1
103357,103289,6565,0.40188029013197635,365493,57453,776,1
86987,23096,24124,1.1789273841345869,225494,76056,564,1
97680,38112,17770,0.7557856969461664,545411,25808,320,0
116589,118667,24274,0.5893793719855891,409531,29350,344,0
164798,133224,8777,0.13120149722049454,432897,93411,711,1
225802,147828,21065,0.8904077492423024,116729,6189,200,0
247596,81198,14638,1.3308478972590234,402054,65749,152,1
210244,12277,16969,1.4738526116248403,502855,23500,806,1
51395,10584,18463,0.19685886059252883,569387,30760,977,1
85096,105343,27691,0.28938081547970085,343622,15918,629,0
131368,128455,6364,0.8089382757872395,190794,64043,894,1
59767,103316,26019,1.1979782729724535,211656,47287,464,0
174470,12136,24568,0.8075136546490034,172631,28581,441,0
145640,84830,13513,0.7369693828184877,307701,29181,464,0
86703,91697,7904,0.8145560160881633,110924,69672,791,1
140714,59782,26305,1.096547862826172,205124,21781,797,1
158460,62074,5504,0.5777738365760128,454382,53784,922,1
178292,92311,14564,0.4462190408887139,147470,66199,938,1
147539,145111,15193,1.2895202936722407,539078,98619,772,1
72609,125163,8750,1.1829673163300451,315790,79710,139,1
180871,41446,15744,0.5726937953778595,481106,74447,365,0
100903,82275,23749,1.2641895510666328,464185,69739,235,1
241157,89560,17558,0.4618697353960407,189866,39107,729,1
171459,44612,21167,1.1542030068860576,147746,73906,472,1
189614,14976,28791,0.8577413354584531,180754,77573,946,1
166279,34793,17383,0.9021546741577018,385250,41712,249,0
97737,45641,3363,1.103977276228743,581224,30401,773,1
186390,23950,16590,0.64062159678904,463351,11802,531,0
141639,117491,12830,0.6781002048326585,186462,33276,467,0
62541,60748,20454,1.452254649179367,522803,40320,576,0
53373,96747,28937,1.0125738896145686,291492,80440,455,1
147064,149364,9371,0.4488672417940507,572146,93495,386,0
193994,145888,3320,0.7695090706490546,111234,78914,536,0
61261,149369,28600,0.9353115793392864,324123,12635,708,1
165118,40992,20655,0.1863353685306094,120891,12281,386,0
56174,147500,8825,0.702752309579617,182819,81096,396,0
194101,126798,21776,0.7695785617569744,439180,51944,236,0
74994,49151,27765,0.9472001884099553,362412,78502,234,1
105303,97001,26430,0.3768025342356126,518796,1683,944,1
78870,34440,1658,0.5669256800582754,249717,16265,153,0
244818,67895,29252,1.2368717933835207,557878,42146,984,1
182501,117077,12572,0.41900962258595953,183786,69066,784,1
76362,101347,12067,0.7236881823607945,486085,32151,135,0
222710,18368,22335,1.29550334546908,545702,78910,573,1
122967,125981,11835,0.7213054586233076,363755,49863,173,0
118655,123798,29358,0.4164543830339311,143695,75704,420,0
102672,80213,22983,0.7961081541261855,583916,92514,845,1
173538,88961,26197,1.0439461070302025,419180,90794,855,1
91125,133483,10196,0.16829364878776706,325836,24068,749,1
179864,95792,6874,1.4229910344991397,307028,44821,340,0
239024,104287,24228,0.21108189867000138,358753,92354,552,0
107985,15364,22085,1.3399148354556494,509076,36382,435,0
109484,23687,24799,0.1744540444025296,206841,15228,126,0
94618,121791,6727,0.9661883077405986,359008,82818,145,1
224761,73377,5554,1.293688385173473,497683,43677,971,1
211196,137134,18986,0.6168489139556662,258568,70875,238,0
211727,19957,24227,1.265282005238123,267619,56194,355,1
89165,119852,4135,0.5601460248973467,271790,66509,338,0
206927,117242,22980,0.13128978188210558,525163,83993,389,0
171729,71069,20208,0.844462546567659,108550,67768,608,1
234416,69302,6835,0.4750132620444434,331185,35194,738,1
162874,67954,4759,0.9435406508318019,542402,17706,192,0
79016,54612,4603,0.2442888474188198,598433,75432,238,0
110343,28567,18870,0.6625161437360791,200355,5899,951,1
175807,42411,28819,1.4141967290779898,213870,70653,967,1
134937,30240,14545,0.971797226344211,578215,48396,140,0
120357,29551,25777,1.1775031497685966,471141,83194,728,1
118925,26369,9520,0.49851043699700026,599813,91503,909,1
56117,96682,15748,0.4867306089860086,569216,41442,884,1
169259,60574,21440,0.2506800003362801,473201,91544,182,0
114437,115903,22824,1.4878998979839166,427880,8283,381,0
162090,87466,9299,0.922001705356851,411165,52181,397,1
197196,107505,25315,0.6350832379921321,576378,95544,144,0
248763,127272,28405,1.3171848434954794,228241,54903,259,1
230605,49514,27695,0.20271695445087232,534159,39464,224,0
200261,40404,16587,0.6166978964284906,136514,24019,605,0
81691,91732,11298,1.422629872445826,330326,83440,534,1
119553,51806,10258,0.9045041104324878,288998,10465,163,0
71717,102933,27577,0.5059881099099467,399533,75023,596,0
205628,91754,24316,0.8488241458697608,535488,6374,543,0
108726,34463,27944,1.2422355769139268,369018,52665,316,1
156726,12908,15953,1.107245648248449,370265,9363,780,1
229479,47496,16558,0.9491445516069686,510865,38523,705,1
149385,126190,27465,0.9513371103848228,153958,11237,710,1
169286,65980,28757,1.195242111305925,403200,64851,228,1
92974,31067,1563,0.37685503689793654,351925,17637,629,0
193156,23711,16764,1.4849003886536365,203586,6844,481,0
118153,49515,3358,0.8026448615155071,317427,7111,593,0
216691,20966,21318,1.1140676905824272,355617,10478,934,1
85831,77848,23481,0.8668878330670499,459952,4592,484,0
214815,13277,4347,0.5599191806354377,512168,39297,298,0
213131,75565,25290,0.735197598999146,256968,98179,582,0
211517,126498,25698,0.8445391857821035,405455,40752,203,0
234719,43256,17709,1.0760008728434254,120535,18813,499,0
217609,59110,2211,1.1443153295397666,574388,43761,579,0
106989,134227,29389,0.14464192517941238,378714,97028,168,0
55689,41882,6425,0.689540704714518,349092,34551,659,0
210847,28717,27488,0.5860696601232631,280676,48710,273,0
83446,55483,20514,0.1646427441010776,411640,42676,891,1
233852,56506,25810,0.7428450676029417,101650,53502,472,0
124427,79300,9357,0.5481845464135714,476924,90357,993,1
148939,28362,10758,1.3963262348966214,286020,81701,911,1
211277,89397,14352,0.5406722718191798,410988,29293,180,0
151322,100236,12452,1.0758112212590496,503928,69804,922,1
167133,131710,7622,0.8642569312751166,423619,30954,886,1
188214,32763,28263,0.6976274277751768,324400,39125,744,1
204063,145061,17584,0.9911396709590592,340979,70900,553,1
143978,40634,20447,1.1935577892712188,342114,54803,743,1
129061,23404,28682,1.3501335577539175,298779,33220,428,0
197319,52624,9551,1.467055098578103,122786,28141,129,0
119213,73763,2211,0.5743862240940981,361030,27786,768,1
81155,86929,26635,0.9372898421639311,392110,69610,986,1
209826,144234,22288,1.4037265069590186,496679,86276,976,1
55837,58029,19506,0.420320338133505,508096,68388,271,0
192926,28515,25684,1.143280290735498,113191,61928,111,1
148581,72010,11393,1.4611630213615354,151423,99760,774,1
154863,131393,7752,0.2705836244904201,546631,35408,956,1
232641,15624,18656,0.8246794297101747,189557,27181,377,0
55924,104550,7518,1.0508593510548154,531245,48199,762,1
127594,83039,4806,0.5459327099311557,320913,12239,485,0
203596,113481,26713,0.35773792717021324,337164,88431,143,0
75400,85908,25618,1.0676247246415993,108979,40774,797,1
96654,140563,25664,0.970953175593821,274337,85052,789,1
86304,55839,7489,1.354812478700976,251770,25301,405,0
191390,39176,20991,0.6530934953963948,109333,54704,930,1
69165,14423,13458,0.14659184258507388,546991,43120,597,0
174635,46815,21936,1.1106682140083473,163798,6922,322,0
65318,14097,18850,0.43134086193727383,321296,78326,763,1
56022,41148,17435,0.7305111719204839,138969,50918,115,0
163068,139024,22215,0.911125700666308,141804,57940,968,1
226056,107360,19471,0.1986712562298847,295874,57935,143,0
147680,115168,7111,1.1291170814165683,171151,33843,663,0
150352,50734,11693,0.6041304995661507,429982,66633,909,1
221181,43891,29032,0.8894589408672913,427050,81194,478,1
77017,140562,1925,1.0274940272644695,125987,9786,542,0
100050,35166,20683,1.276085067556097,506014,32589,562,0
108756,15842,20229,0.8429602701310029,405334,54266,829,1
137746,134800,11721,1.2939491550672637,593169,99222,718,1
191121,133249,13124,0.49331759501942707,157730,26503,168,0
106380,72288,22856,1.4701126183991495,174594,19269,490,0
73948,109619,9879,0.3529827639673824,138443,92067,339,0
232378,135123,18814,1.234250316836335,160916,97634,359,1
80021,99381,16666,1.133751185490278,500618,41599,533,0
216675,114466,5581,0.22443328807820215,560480,51507,402,0
119167,102093,1778,0.37118499639705926,599240,48494,420,0
60911,141756,8962,1.1067529867785615,559174,70807,740,1
107900,120060,8070,0.3492618470182619,513453,92907,167,0
127737,82853,28641,0.6474920232612578,378243,63909,149,0
215243,75718,15065,1.430790686234856,130698,47133,513,0
247856,86073,17169,1.2050171860024979,317220,71906,635,1
92251,96408,8840,0.5742123665743769,428661,58277,374,0
123356,35720,12956,0.46443846688777946,450017,59691,370,0
243413,66523,16444,0.6918886529427639,283916,2590,326,0
209470,143942,8273,0.7214350816516255,290772,22127,401,0
72902,133341,11430,0.9051630318751355,470592,48319,666,0
243842,30592,4626,0.6887248582786132,289872,46072,301,0
166022,61067,6225,0.27017574072155975,224205,11707,131,0
239143,35996,2096,1.4425552552261114,240860,37664,618,0
135278,61480,16912,1.0518941185127544,220150,32418,163,0
53436,105579,29896,0.7859766401275,438399,79560,868,1
59928,117424,10474,0.3868627704006048,259606,26010,699,0
154351,19381,19286,1.036736153013019,499710,73463,363,1
95055,92437,24400,0.650082571251593,453500,67276,145,0
213107,100883,14288,0.4209464663111665,575496,16605,422,0
76406,75706,12926,0.8391533980179756,329779,34568,461,0
221637,146389,28651,1.4746079035879094,463278,32590,653,0
148823,111697,4895,0.8833321310262733,286017,6713,649,0
140636,72724,24367,0.6692182858843901,137367,30595,227,0
84131,27614,10450,0.4542901510320799,364618,23491,220,0
91990,132577,14741,1.1676690111883057,202519,59349,308,1
168984,73699,5842,0.8558241138689479,270638,53852,264,1
162440,133750,27905,1.495474425014588,328751,1729,599,0
68902,86407,15900,1.2336345164941858,376022,58435,312,1
249718,18211,3633,0.6878057512947069,487616,49089,982,1
186174,77274,24419,1.039666705302134,485418,13504,261,0
239850,126024,23812,0.4561139319990446,549785,16474,511,0
60543,109157,19892,1.310379025916876,402264,22244,251,0
140455,104215,17146,0.2808108348211838,217152,43673,813,1
112436,52386,7395,0.6459340612861864,502416,26674,147,0
135797,57640,8714,0.9955182572874359,131356,70353,737,1
90052,90043,28408,0.5644120103878765,374509,60508,719,1
186801,139576,19549,1.4974539769861948,136147,4753,284,0
179514,114216,6393,0.14409793334655302,444884,68569,517,0
237465,118021,10038,1.2900378615917814,505765,13756,915,1
72620,20127,5845,1.1922068865030209,508355,13740,889,1
128885,14064,2125,0.6743990481171402,454487,25747,992,1
116047,137095,19162,1.2928005528560456,482175,81911,412,1
239079,43510,27710,0.9553155374546509,253469,15812,409,0
153424,18235,18665,0.7254928129970311,348128,1491,633,0
249333,145934,25527,0.990692529505993,317844,33215,653,0
145841,126773,19175,0.15299576056434885,323046,38205,444,0
238910,65983,22591,1.3896742986035246,498344,60858,706,1
223656,63679,15318,1.4905527072522415,588811,20311,349,0
121754,118892,11008,1.149219076263416,109025,17355,643,0
160654,112465,27889,0.642620197323754,303949,44722,296,0
50032,92218,14163,1.3176409786384236,378328,98090,314,1
171536,42135,20479,0.5960595131565284,489322,32498,247,0
232092,104472,17630,0.798393465270873,420173,98988,702,1
109241,141903,25853,0.2960546393673245,178940,71651,457,0
69231,12212,23956,0.620845077441008,494052,18370,993,1
133866,50644,21921,0.7024206866100795,538682,69295,402,0
214613,75558,9177,0.7060695916303656,168238,87702,419,0
216512,113214,14206,0.41576075234388943,339159,77147,935,1
107925,71240,8125,0.38091511088225527,327222,81765,305,0
115265,108426,14392,1.3158944941297517,581387,33944,338,0
228337,128174,27554,1.0213650126672216,578287,70051,517,1
66680,55421,2042,1.1998964182322938,306992,35653,947,1
217572,18892,3317,0.11410120241634568,181947,33079,220,0
197386,131626,17017,0.7831299380292892,149883,57613,840,1
239381,49080,1761,0.9526526695840517,509481,85475,615,1
244601,46758,21828,0.537612095547021,284634,55494,375,0
206190,134004,24626,1.2715571499334972,453229,41229,350,0
136631,44492,19861,1.0276489009472636,404775,75550,940,1
199011,99641,26691,1.346883482783027,112764,98789,894,1
132178,22494,16199,1.3412340072889863,522482,91723,921,1
120022,144049,12068,0.2648835441423233,390332,86744,639,0
182891,73687,19528,0.5924594048390464,345682,43874,788,1
81228,70687,17542,0.2325957150362855,560626,61988,920,1
63377,107936,3865,0.6274794443447768,119009,16001,887,1
174287,59375,27029,1.1539736403742147,434007,40395,208,0
103881,68363,2875,1.1068621696895236,534047,44260,426,0
208585,94514,11998,1.440577161751793,141538,4438,624,0
88098,44111,8982,1.4128171509776086,233230,87339,909,1
168964,113169,28147,0.5265432573534093,408134,81839,347,0
205536,107407,19062,0.18740188189715765,491027,13526,433,0
111219,140987,4103,1.1470327728514425,481428,21106,986,1
71034,134211,7736,1.0403122979686164,388736,4462,215,0
97188,103316,24097,0.33797242531514593,174813,87496,311,0
159728,131527,20474,0.3512902089319305,514711,69362,886,1
66960,142071,13755,0.621564023395435,283579,8799,254,0
204560,16537,10871,0.6491467826283905,257796,40597,579,0
172235,141219,8426,1.445773979615136,566865,10410,766,1
107032,55402,26957,0.7256088803550463,570696,82073,941,1
195883,79575,25053,0.11183091463386532,474102,60541,535,0
144402,36178,24991,0.7831494188890216,468829,9228,821,1
117345,15612,25203,1.3741694529384552,391159,23240,249,0
176294,124306,19405,0.7783466924241149,216708,61825,506,0
229394,26592,24308,1.3787555508337532,399080,68368,786,1
100138,28468,15337,1.0713688626991396,509542,93004,246,1
135259,115361,16763,0.2588215772823912,597634,28809,645,0
244748,43388,8754,1.0504882591230855,370727,83821,589,1
138441,100398,10797,1.138340153167709,384108,2402,270,0
170557,124733,17137,0.7182114711121411,467053,7125,332,0
184482,37252,13922,1.0530274625668954,159244,52895,400,1
94452,132616,19329,0.6821683323547578,458541,6974,528,0
189197,35036,21511,0.19753299592667034,269069,23145,219,0
234375,41103,7210,0.19303696191211997,333883,84888,810,1
236379,71615,13138,0.99324894659478,460010,71621,166,1
240668,17365,29563,0.5543492980414197,113368,18492,229,0
229899,70173,15231,0.9463010354950736,584768,51553,192,1
171672,93287,25356,1.3259239434115422,400204,40071,586,0
193486,28511,10852,0.4449009334102899,252714,88234,875,1
112780,100352,25660,0.9267115753942083,520919,12283,155,0
133312,119760,1793,1.1902272708625408,265373,42654,121,0
67686,129551,17519,0.7282712793085697,243193,22314,804,1
83432,50362,11009,1.2760470438442553,426770,64706,526,1
164258,59129,21356,0.4342100616642084,205234,91099,311,0
166318,111826,7367,1.3099778581615935,428591,98768,701,1
110319,103519,2711,0.7025177883993675,558310,19986,782,1
167570,132051,29191,0.8001673563968393,378667,57213,235,1
240141,122839,17847,0.4523566740143512,312502,39916,156,0
125202,81654,2502,0.7604895206516029,405078,17521,292,0
221121,85558,25995,1.0374858193496153,272859,37814,318,0
238126,121508,18527,0.8369289532573231,173970,34405,384,0
106262,56932,25902,0.10383151861674214,430990,59743,944,1
129827,57761,7804,0.9969331549312138,100863,68864,473,1
162200,78421,19670,0.6018625037120429,128838,67781,715,1
141653,86794,20353,1.125879064325847,499431,37585,737,1
133846,16504,3966,1.4432251438103498,274960,83126,798,1
187332,120885,21629,0.2960410285565377,159181,82183,861,1
233770,103445,9832,0.7665903016629209,262678,10929,707,1
158585,110087,10279,0.6185882516113833,355845,80828,263,0
190762,100781,15099,1.1558945189405592,571352,71332,906,1
170959,12820,8657,1.376087549503606,392606,54797,125,1
176249,113691,11771,0.6246497706725476,344970,6539,568,0
160183,18413,11621,1.4045892971569427,576998,92981,634,1
109143,122700,25783,1.1898614454582754,324560,74202,404,1
248355,130628,4077,0.15278706715498194,291079,28517,419,0
236855,38329,24331,0.7967081788839784,305977,87970,259,0
126893,77759,27413,1.1814078426824424,367799,24490,320,0
65168,89403,21833,1.435138276612998,177742,11234,121,0
124576,40045,20716,0.7421564556969565,345646,67203,536,0
97633,54535,29584,0.1413689146349457,192662,37355,326,0
229103,92299,13000,0.1392073602876922,295323,7623,908,1
52875,99560,28570,0.864070152416628,511820,58126,415,1
77468,130699,19856,0.9787817798032904,179995,52069,546,1
216512,144570,6885,1.1257659349570064,480391,18581,849,1
51733,28025,29760,1.1508199748749202,421168,92412,132,1
135188,143510,29034,1.3031282554415218,503134,44855,337,0
68542,34462,5797,1.3548175202544384,413079,38637,551,0
246524,91018,13897,0.45960066497154217,481622,4148,782,1
98103,56767,27843,0.807420795275982,149320,14163,907,1
88439,30512,9953,0.8273218110968046,515998,3368,217,0
249082,35380,27010,1.0373162332195376,516090,44481,802,1
156883,81172,27418,0.29947779869906876,142444,58511,540,0
146589,71121,5133,0.38319962012288833,340421,13016,764,1
175724,132209,8567,0.47316249452244263,334766,4760,234,0
144098,45511,12802,0.4479549517930601,473423,29025,799,1
127398,30761,16085,1.4428046219654973,336696,67716,550,1
225383,147899,19618,0.8350193567348254,475759,34592,448,0
186069,37584,9913,0.8988615697483544,338709,25624,881,1
221458,86958,21924,1.1648251686353859,212588,84027,384,1
69611,61892,2503,1.0146178508274895,135077,93792,313,1
169137,48924,29262,1.2722295717377052,120758,72644,272,1
154981,17807,24526,1.0103880459545433,401193,96247,424,1
183030,54305,25654,0.1531977503058564,120988,47766,675,0
231533,148125,14559,1.163871409880784,548645,52149,346,1
231312,145053,28024,1.4840576045548508,220460,23179,956,1
57799,113017,22136,0.27632019325578344,279686,21550,664,0
247950,70943,17033,0.6662921018935325,269840,75470,453,0
180371,50520,22382,0.8275519701112163,468840,59768,561,1
115245,87995,20459,0.35261830647932657,567226,42280,603,0
159501,62853,5233,0.1408679900329726,117330,73160,181,0
237020,16129,9614,0.29781438506107216,188916,16175,538,0
134508,17738,1616,0.9534202792916983,349554,50341,337,1
146592,130388,1688,1.3759056819678677,271461,52178,720,1
53403,11320,21667,1.460951881942524,345385,3100,746,1
243578,41266,29985,1.2633143311866375,251986,31686,488,0
106151,38126,11608,0.7178092433240781,219956,63720,887,1
208718,22119,11461,0.18608784308002685,480855,70049,759,1
59860,14620,28466,0.21446044349344973,488819,60305,830,1
112166,92691,11646,1.2713898791845217,402722,26912,246,0
131548,70453,7717,0.11040668160841204,231188,57429,732,1
82732,125894,25974,1.4171135823005006,576573,13421,726,1
248475,39539,22760,1.3380817990414466,506219,62497,558,1
184765,99042,24882,1.467482462760332,378941,2272,481,0
198947,63016,1778,1.3657012187393587,587572,81261,167,1
237805,127735,19034,0.9776664220786958,179467,30575,296,0
72569,146918,9020,1.1202864639612486,467278,33095,728,1
233046,117092,3888,1.0289064054353643,486281,11849,944,1
190113,11727,15293,0.9215139794929014,548215,90593,518,1
61001,66515,24745,0.7341734418424579,189731,38953,821,1
97861,80228,19126,0.4127414705633835,274763,29658,783,1
100649,114124,28382,0.475232936402715,198101,75081,986,1
233773,88988,24102,0.1673225710198436,194194,24749,553,0
93428,53050,23393,0.10710622602200437,355848,25477,113,0
113272,63767,1164,0.4320360427410127,550030,49166,775,1
150441,68271,17789,1.1585103368028027,325641,28232,792,1
116450,75966,7221,1.0830085297208387,168908,24674,196,0
89365,68515,13003,1.1644857279594087,516995,39693,938,1
149375,87068,28499,1.408776577405861,203659,60738,206,1
142756,12716,15196,0.14825787065376533,254184,69381,856,1
186792,146243,28490,0.3306429375384178,127926,22742,989,1
108475,73342,5033,1.477520786988363,336177,54207,978,1
100517,17351,7374,0.7621082872545113,274067,13417,779,1
92974,101648,3073,0.8215620955271955,406254,82586,568,1
223545,83800,18236,1.0834411004846003,174309,36998,743,1
148381,67509,6148,1.1829187103648071,413662,24666,392,0
133990,26050,20496,1.1192675235222334,325058,45745,410,0
213861,64907,26743,1.2549914220156098,332513,49838,222,0
219458,129501,24136,1.0296466091408842,323686,18149,101,0
204367,136660,20760,0.44049633537521793,292413,33234,525,0
194514,68212,28352,0.571620105012476,121764,57516,871,1
221057,23644,19923,0.6058552265531395,406437,55408,775,1
188895,60341,17756,0.7046841737751492,537814,89997,313,0
152170,139995,2049,1.1629815320394248,102291,72098,488,1
121525,99558,12045,1.1635436965358987,245949,18317,904,1
90545,66388,22785,0.5753374974918944,500970,95258,827,1
211404,54660,4358,0.9093831029944683,462723,36665,468,0
162046,39912,3015,0.4987040774898176,560580,18344,256,0
208350,145248,6199,0.478962401125705,413561,13855,824,1
123206,80081,22191,0.23141891474367862,104731,7820,255,0
70559,130012,10683,0.550491360202455,450777,83685,922,1
154116,86444,3701,0.6364389381249044,247649,40125,746,1
208173,116293,23805,1.038690608632064,489020,87273,365,1
116673,108473,23025,1.3611382196354502,372089,3029,768,1
64190,83080,24396,1.0569450189636578,597236,66032,500,1
90626,147674,5086,1.1701361130795624,370159,91547,730,1
115990,98397,20342,0.49299087265853136,362558,15268,886,1
67442,25193,12501,0.2467386162515157,191828,74207,886,1
66166,93192,10959,0.36067925605485474,551577,67649,854,1
103833,82675,13445,1.2362608614850172,144878,87240,931,1
185950,39941,6223,0.9515492614365004,584763,5939,474,0
51013,81253,2459,1.2309132425591238,412976,70518,418,1
241832,56511,15900,1.3898866415947124,549129,50964,308,1
231488,47925,19266,1.2754389139015085,576722,42476,315,0
249656,86516,10958,1.0580818238329217,149547,60925,876,1
225578,11911,29034,0.977610332980943,349561,99468,652,1
109657,21853,11981,0.29299002276238606,153256,45082,157,0
213197,43070,8951,0.11788090469059564,360572,80107,902,1
147188,57690,5463,1.4061562527045557,119136,23450,632,0
240690,139230,27335,0.5370711192921704,232069,47367,692,0
156210,90465,24822,1.0684656990094195,200028,89855,435,1
101124,32810,2682,0.9710555625456089,142230,19292,455,0
52740,107558,14678,1.1426086955832355,193565,2356,891,1
126667,124475,26227,1.0522039962926866,439250,37994,964,1
175741,124853,24150,0.4728545103062467,264463,14932,925,1
174268,63992,21291,1.290660677085026,457573,57881,117,1
161291,63283,8989,0.9445991170128738,506908,82923,226,1
249881,109297,8651,0.2924232238460963,392845,70570,281,0
171850,94615,19394,0.336238595976024,295896,46263,438,0
230189,66671,19999,0.7494730255444346,268207,29348,618,0
131759,31426,26849,0.43304360924640195,418315,60803,903,1
231469,73920,22670,0.6787997010559655,247612,92767,860,1
204431,49812,28377,0.2240555394743155,103119,75038,660,0
243324,98974,23758,0.4067428006258328,206300,91746,250,0
217656,93939,10591,1.2348545158704172,184658,29778,862,1
92239,85019,18361,0.7053655099581687,462541,18532,160,0
242724,75454,17156,0.3132801367239441,208118,31118,353,0
146856,28647,26463,0.59250434575248,107487,56106,637,0
